establecimiento,año,ha_perdida,ha_perdida_2001_2023,ha_perdida_2020_2023
881393,2001,0.0,0.27,0.0
881393,2002,0.0,0.27,0.0
881393,2003,0.0,0.27,0.0
881393,2004,0.0,0.27,0.0
881393,2005,0.0,0.27,0.0
881393,2006,0.15929246826171875,0.27,0.0
881393,2007,0.0,0.27,0.0
881393,2008,0.10931829008214614,0.27,0.0
881393,2009,0.0,0.27,0.0
881393,2010,0.0,0.27,0.0
881393,2011,0.0,0.27,0.0
881393,2012,0.0,0.27,0.0
881393,2013,0.0,0.27,0.0
881393,2014,0.0,0.27,0.0
881393,2015,0.0,0.27,0.0
881393,2016,0.0,0.27,0.0
881393,2017,0.0,0.27,0.0
881393,2018,0.0,0.27,0.0
881393,2019,0.0,0.27,0.0
881393,2020,0.0,0.27,0.0
881393,2021,0.0,0.27,0.0
881393,2022,0.0,0.27,0.0
881393,2023,0.0,0.27,0.0
890139,2001,0.07890300903320313,83.7,6.47
890139,2002,0.07889987182617188,83.7,6.47
890139,2003,13.651647198486323,83.7,6.47
890139,2004,1.0408992959654564,83.7,6.47
890139,2005,2.33796649983724,83.7,6.47
890139,2006,0.39453662109375004,83.7,6.47
890139,2007,0.5808781979549631,83.7,6.47
890139,2008,2.428957701463886,83.7,6.47
890139,2009,0.7890791503906249,83.7,6.47
890139,2010,0.6312825317382813,83.7,6.47
890139,2011,0.9468192260742188,83.7,6.47
890139,2012,22.570884542523576,83.7,6.47
890139,2013,8.363697369384763,83.7,6.47
890139,2014,3.392820166015624,83.7,6.47
890139,2015,16.04685210391772,83.7,6.47
890139,2016,3.897566710923139,83.7,6.47
890139,2017,0.0,83.7,6.47
890139,2018,0.0,83.7,6.47
890139,2019,0.0,83.7,6.47
890139,2020,0.0,83.7,6.47
890139,2021,0.0,83.7,6.47
890139,2022,5.996238421630856,83.7,6.47
890139,2023,0.47338626708984377,83.7,6.47
893849,2001,0.0,1143.87,0.39
893849,2002,0.009905712316176471,1143.87,0.39
893849,2003,136.82777522726593,1143.87,0.39
893849,2004,22.46759313933723,1143.87,0.39
893849,2005,32.388003656699944,1143.87,0.39
893849,2006,8.683807714843747,1143.87,0.39
893849,2007,67.87964611656051,1143.87,0.39
893849,2008,773.0384237923552,1143.87,0.39
893849,2009,29.682691699218744,1143.87,0.39
893849,2010,1.7366188537597658,1143.87,0.39
893849,2011,68.57030464207051,1143.87,0.39
893849,2012,1.8778371322093295,1143.87,0.39
893849,2013,0.31579099731445315,1143.87,0.39
893849,2014,0.0,1143.87,0.39
893849,2015,0.0,1143.87,0.39
893849,2016,0.0,1143.87,0.39
893849,2017,0.0,1143.87,0.39
893849,2018,0.0,1143.87,0.39
893849,2019,0.0,1143.87,0.39
893849,2020,0.0,1143.87,0.39
893849,2021,0.0,1143.87,0.39
893849,2022,0.23684309692382813,1143.87,0.39
893849,2023,0.1578971618652344,1143.87,0.39
895293,2001,0.0,212.02,0.0
895293,2002,0.0,212.02,0.0
895293,2003,0.0,212.02,0.0
895293,2004,0.0,212.02,0.0
895293,2005,0.0,212.02,0.0
895293,2006,0.0,212.02,0.0
895293,2007,0.0,212.02,0.0
895293,2008,133.4110925850185,212.02,0.0
895293,2009,0.0,212.02,0.0
895293,2010,0.1576649169921875,212.02,0.0
895293,2011,78.36921980935449,212.02,0.0
895293,2012,0.0,212.02,0.0
895293,2013,0.07882990112304687,212.02,0.0
895293,2014,0.0,212.02,0.0
895293,2015,0.0,212.02,0.0
895293,2016,0.0,212.02,0.0
895293,2017,0.0,212.02,0.0
895293,2018,0.0,212.02,0.0
895293,2019,0.0,212.02,0.0
895293,2020,0.0,212.02,0.0
895293,2021,0.0,212.02,0.0
895293,2022,0.0,212.02,0.0
895293,2023,0.0,212.02,0.0
896470,2001,0.0,245.19,0.15
896470,2002,0.0,245.19,0.15
896470,2003,0.0,245.19,0.15
896470,2004,0.0,245.19,0.15
896470,2005,0.3676840645584406,245.19,0.15
896470,2006,0.0,245.19,0.15
896470,2007,0.0,245.19,0.15
896470,2008,55.5865451381306,245.19,0.15
896470,2009,0.7692826534256281,245.19,0.15
896470,2010,57.1221176292749,245.19,0.15
896470,2011,131.1953528844731,245.19,0.15
896470,2012,0.0,245.19,0.15
896470,2013,0.0,245.19,0.15
896470,2014,0.0,245.19,0.15
896470,2015,0.0,245.19,0.15
896470,2016,0.0,245.19,0.15
896470,2017,0.0,245.19,0.15
896470,2018,0.0,245.19,0.15
896470,2019,0.0,245.19,0.15
896470,2020,0.0,245.19,0.15
896470,2021,0.0,245.19,0.15
896470,2022,0.14767441511565563,245.19,0.15
896470,2023,0.0,245.19,0.15
896471,2001,0.023482068493412993,240.96,0.04
896471,2002,0.0,240.96,0.04
896471,2003,0.5515101745605469,240.96,0.04
896471,2004,0.4801314803059896,240.96,0.04
896471,2005,1.02176751685049,240.96,0.04
896471,2006,0.0,240.96,0.04
896471,2007,0.0,240.96,0.04
896471,2008,19.12999973563399,240.96,0.04
896471,2009,11.693119362386051,240.96,0.04
896471,2010,70.39376923950222,240.96,0.04
896471,2011,137.3089820626043,240.96,0.04
896471,2012,0.2718858102835861,240.96,0.04
896471,2013,0.042016817555147065,240.96,0.04
896471,2014,0.0,240.96,0.04
896471,2015,0.0,240.96,0.04
896471,2016,0.0,240.96,0.04
896471,2017,0.0,240.96,0.04
896471,2018,0.0,240.96,0.04
896471,2019,0.0,240.96,0.04
896471,2020,0.0,240.96,0.04
896471,2021,0.0,240.96,0.04
896471,2022,0.03923574462890625,240.96,0.04
896471,2023,0.0,240.96,0.04
907458,2001,0.0,1.53,0.0
907458,2002,0.675821918921377,1.53,0.0
907458,2003,0.0,1.53,0.0
907458,2004,0.0,1.53,0.0
907458,2005,0.14966492728439032,1.53,0.0
907458,2006,0.0,1.53,0.0
907458,2007,0.0,1.53,0.0
907458,2008,0.7082167602539063,1.53,0.0
907458,2009,0.0,1.53,0.0
907458,2010,0.0,1.53,0.0
907458,2011,0.0,1.53,0.0
907458,2012,0.0,1.53,0.0
907458,2013,0.0,1.53,0.0
907458,2014,0.0,1.53,0.0
907458,2015,0.0,1.53,0.0
907458,2016,0.0,1.53,0.0
907458,2017,0.0,1.53,0.0
907458,2018,0.0,1.53,0.0
907458,2019,0.0,1.53,0.0
907458,2020,0.0,1.53,0.0
907458,2021,0.0,1.53,0.0
907458,2022,0.0,1.53,0.0
907458,2023,0.0,1.53,0.0
908621,2001,0.0,0.08,0.0
908621,2002,0.0,0.08,0.0
908621,2003,0.0,0.08,0.0
908621,2004,0.0,0.08,0.0
908621,2005,0.0,0.08,0.0
908621,2006,0.0,0.08,0.0
908621,2007,0.0,0.08,0.0
908621,2008,0.0,0.08,0.0
908621,2009,0.0,0.08,0.0
908621,2010,0.078700390625,0.08,0.0
908621,2011,0.0,0.08,0.0
908621,2012,0.0,0.08,0.0
908621,2013,0.0,0.08,0.0
908621,2014,0.0,0.08,0.0
908621,2015,0.0,0.08,0.0
908621,2016,0.0,0.08,0.0
908621,2017,0.0,0.08,0.0
908621,2018,0.0,0.08,0.0
908621,2019,0.0,0.08,0.0
908621,2020,0.0,0.08,0.0
908621,2021,0.0,0.08,0.0
908621,2022,0.0,0.08,0.0
908621,2023,0.0,0.08,0.0
909990,2001,0.0,116.23,0.0
909990,2002,7.574208557775159,116.23,0.0
909990,2003,41.67724020672966,116.23,0.0
909990,2004,0.23645858764648436,116.23,0.0
909990,2005,7.338358094721774,116.23,0.0
909990,2006,0.4611736294615502,116.23,0.0
909990,2007,34.932283007429476,116.23,0.0
909990,2008,6.925240733187801,116.23,0.0
909990,2009,0.0,116.23,0.0
909990,2010,0.0,116.23,0.0
909990,2011,15.270041771551401,116.23,0.0
909990,2012,1.8128256042480475,116.23,0.0
909990,2013,0.0,116.23,0.0
909990,2014,0.0,116.23,0.0
909990,2015,0.0,116.23,0.0
909990,2016,0.0,116.23,0.0
909990,2017,0.0,116.23,0.0
909990,2018,0.0,116.23,0.0
909990,2019,0.0,116.23,0.0
909990,2020,0.0,116.23,0.0
909990,2021,0.0,116.23,0.0
909990,2022,0.0,116.23,0.0
909990,2023,0.0,116.23,0.0
910022,2001,2.678232623291015,191.21,0.0
910022,2002,0.0,191.21,0.0
910022,2003,0.5514401428222656,191.21,0.0
910022,2004,54.51109536467894,191.21,0.0
910022,2005,125.91150448223041,191.21,0.0
910022,2006,5.847272427930643,191.21,0.0
910022,2007,0.0,191.21,0.0
910022,2008,0.9060238441616884,191.21,0.0
910022,2009,0.5072292594401042,191.21,0.0
910022,2010,0.0,191.21,0.0
910022,2011,0.0,191.21,0.0
910022,2012,0.0,191.21,0.0
910022,2013,0.0,191.21,0.0
910022,2014,0.0,191.21,0.0
910022,2015,0.0,191.21,0.0
910022,2016,0.0,191.21,0.0
910022,2017,0.0,191.21,0.0
910022,2018,0.2996394709568398,191.21,0.0
910022,2019,0.0,191.21,0.0
910022,2020,0.0,191.21,0.0
910022,2021,0.0,191.21,0.0
910022,2022,0.0,191.21,0.0
910022,2023,0.0,191.21,0.0
915331,2001,0.0,6.62,6.54
915331,2002,0.0,6.62,6.54
915331,2003,0.0,6.62,6.54
915331,2004,0.0,6.62,6.54
915331,2005,0.0,6.62,6.54
915331,2006,0.0,6.62,6.54
915331,2007,0.0,6.62,6.54
915331,2008,0.0,6.62,6.54
915331,2009,0.0,6.62,6.54
915331,2010,0.0,6.62,6.54
915331,2011,0.0,6.62,6.54
915331,2012,0.0,6.62,6.54
915331,2013,0.0,6.62,6.54
915331,2014,0.07890065307617188,6.62,6.54
915331,2015,0.0,6.62,6.54
915331,2016,0.0,6.62,6.54
915331,2017,0.0,6.62,6.54
915331,2018,0.0,6.62,6.54
915331,2019,0.0,6.62,6.54
915331,2020,0.0,6.62,6.54
915331,2021,5.9907497782867996,6.62,6.54
915331,2022,0.5523189086914063,6.62,6.54
915331,2023,0.0,6.62,6.54
918499,2001,0.0,3085.08,0.0
918499,2002,1.5077642729157097,3085.08,0.0
918499,2003,315.3253647090651,3085.08,0.0
918499,2004,715.5274969834431,3085.08,0.0
918499,2005,580.1447055462414,3085.08,0.0
918499,2006,861.2390433080873,3085.08,0.0
918499,2007,353.513041043122,3085.08,0.0
918499,2008,157.13026129183817,3085.08,0.0
918499,2009,20.597189369614494,3085.08,0.0
918499,2010,50.75365908756023,3085.08,0.0
918499,2011,25.142277545166014,3085.08,0.0
918499,2012,0.0,3085.08,0.0
918499,2013,0.0,3085.08,0.0
918499,2014,0.0,3085.08,0.0
918499,2015,2.0543703740856696,3085.08,0.0
918499,2016,0.0,3085.08,0.0
918499,2017,0.0,3085.08,0.0
918499,2018,0.0,3085.08,0.0
918499,2019,2.1468134312768075,3085.08,0.0
918499,2020,0.0,3085.08,0.0
918499,2021,0.0,3085.08,0.0
918499,2022,0.0,3085.08,0.0
918499,2023,0.0,3085.08,0.0
919517,2001,0.0,212.65,10.07
919517,2002,0.0,212.65,10.07
919517,2003,0.5119645726821003,212.65,10.07
919517,2004,5.916276263427736,212.65,10.07
919517,2005,138.051347052576,212.65,10.07
919517,2006,39.80998802624265,212.65,10.07
919517,2007,13.107359253552007,212.65,10.07
919517,2008,0.40338174249387254,212.65,10.07
919517,2009,0.0,212.65,10.07
919517,2010,3.6780252557014035,212.65,10.07
919517,2011,0.3155439270019531,212.65,10.07
919517,2012,0.0,212.65,10.07
919517,2013,0.0,212.65,10.07
919517,2014,0.0,212.65,10.07
919517,2015,0.0,212.65,10.07
919517,2016,0.0,212.65,10.07
919517,2017,0.7888538330078125,212.65,10.07
919517,2018,0.0,212.65,10.07
919517,2019,0.0,212.65,10.07
919517,2020,9.08983418715533,212.65,10.07
919517,2021,0.9410266701372929,212.65,10.07
919517,2022,0.039286721909466915,212.65,10.07
919517,2023,0.0,212.65,10.07
919518,2001,0.0,686.16,0.71
919518,2002,0.0,686.16,0.71
919518,2003,13.858990791087441,686.16,0.71
919518,2004,34.391689752077596,686.16,0.71
919518,2005,13.653846484374998,686.16,0.71
919518,2006,5.52505506591797,686.16,0.71
919518,2007,41.54462795752429,686.16,0.71
919518,2008,191.51286095092811,686.16,0.71
919518,2009,100.40194110107355,686.16,0.71
919518,2010,137.88316948328412,686.16,0.71
919518,2011,22.26359421185659,686.16,0.71
919518,2012,57.615481618580525,686.16,0.71
919518,2013,3.9345569169347443,686.16,0.71
919518,2014,58.75513433629633,686.16,0.71
919518,2015,0.0,686.16,0.71
919518,2016,1.578483605957031,686.16,0.71
919518,2017,0.0,686.16,0.71
919518,2018,0.0,686.16,0.71
919518,2019,2.5254987915039067,686.16,0.71
919518,2020,0.0,686.16,0.71
919518,2021,0.0,686.16,0.71
919518,2022,0.7103402282714845,686.16,0.71
919518,2023,0.0,686.16,0.71
919727,2001,3.3137735412597666,274.55,0.0
919727,2002,6.549144445800784,274.55,0.0
919727,2003,42.93501890230072,274.55,0.0
919727,2004,102.39657145244473,274.55,0.0
919727,2005,105.87318216516785,274.55,0.0
919727,2006,4.220728783318015,274.55,0.0
919727,2007,2.445868908691408,274.55,0.0
919727,2008,5.355525681511374,274.55,0.0
919727,2009,0.0,274.55,0.0
919727,2010,0.3056772519818474,274.55,0.0
919727,2011,0.9996438676901425,274.55,0.0
919727,2012,0.0,274.55,0.0
919727,2013,0.0,274.55,0.0
919727,2014,0.0,274.55,0.0
919727,2015,0.0,274.55,0.0
919727,2016,0.0,274.55,0.0
919727,2017,0.0,274.55,0.0
919727,2018,0.0,274.55,0.0
919727,2019,0.15779600830078125,274.55,0.0
919727,2020,0.0,274.55,0.0
919727,2021,0.0,274.55,0.0
919727,2022,0.0,274.55,0.0
919727,2023,0.0,274.55,0.0
919937,2001,0.0,25.67,0.2
919937,2002,0.0,25.67,0.2
919937,2003,0.0,25.67,0.2
919937,2004,0.0,25.67,0.2
919937,2005,0.17014671858245253,25.67,0.2
919937,2006,0.0,25.67,0.2
919937,2007,0.0,25.67,0.2
919937,2008,0.0,25.67,0.2
919937,2009,0.0,25.67,0.2
919937,2010,0.0,25.67,0.2
919937,2011,6.471709157595178,25.67,0.2
919937,2012,2.4454617553710936,25.67,0.2
919937,2013,0.0,25.67,0.2
919937,2014,2.4180004191559434,25.67,0.2
919937,2015,0.0,25.67,0.2
919937,2016,0.07888809204101563,25.67,0.2
919937,2017,0.0,25.67,0.2
919937,2018,0.0,25.67,0.2
919937,2019,13.883855091026145,25.67,0.2
919937,2020,0.0,25.67,0.2
919937,2021,0.0,25.67,0.2
919937,2022,0.1970660354674096,25.67,0.2
919937,2023,0.0,25.67,0.2
919941,2001,0.0,15.93,2.51
919941,2002,0.0,15.93,2.51
919941,2003,0.0,15.93,2.51
919941,2004,0.0,15.93,2.51
919941,2005,0.1119806751206342,15.93,2.51
919941,2006,0.09682740765739889,15.93,2.51
919941,2007,0.0,15.93,2.51
919941,2008,0.0,15.93,2.51
919941,2009,0.0,15.93,2.51
919941,2010,0.0,15.93,2.51
919941,2011,13.206212518837123,15.93,2.51
919941,2012,0.0,15.93,2.51
919941,2013,0.0,15.93,2.51
919941,2014,0.0,15.93,2.51
919941,2015,0.0,15.93,2.51
919941,2016,0.0,15.93,2.51
919941,2017,0.0,15.93,2.51
919941,2018,0.0,15.93,2.51
919941,2019,0.0,15.93,2.51
919941,2020,2.3544128752824376,15.93,2.51
919941,2021,0.0,15.93,2.51
919941,2022,0.157764990234375,15.93,2.51
919941,2023,0.0,15.93,2.51
920500,2001,0.0,4.22,4.21
920500,2002,0.0,4.22,4.21
920500,2003,0.0,4.22,4.21
920500,2004,0.0,4.22,4.21
920500,2005,0.0,4.22,4.21
920500,2006,0.0,4.22,4.21
920500,2007,0.0,4.22,4.21
920500,2008,0.0,4.22,4.21
920500,2009,0.0,4.22,4.21
920500,2010,0.0,4.22,4.21
920500,2011,0.008661661592371323,4.22,4.21
920500,2012,0.0,4.22,4.21
920500,2013,0.0,4.22,4.21
920500,2014,0.0,4.22,4.21
920500,2015,0.0,4.22,4.21
920500,2016,0.0,4.22,4.21
920500,2017,0.0,4.22,4.21
920500,2018,0.0,4.22,4.21
920500,2019,0.0,4.22,4.21
920500,2020,0.0,4.22,4.21
920500,2021,3.9388581189922283,4.22,4.21
920500,2022,0.27160230487898285,4.22,4.21
920500,2023,0.0,4.22,4.21
922490,2001,0.0,354.58,2.13
922490,2002,0.3152892822265625,354.58,2.13
922490,2003,0.0,354.58,2.13
922490,2004,0.006800467122395833,354.58,2.13
922490,2005,0.0,354.58,2.13
922490,2006,0.078810205078125,354.58,2.13
922490,2007,0.0,354.58,2.13
922490,2008,0.07881237182617187,354.58,2.13
922490,2009,0.0,354.58,2.13
922490,2010,0.0,354.58,2.13
922490,2011,0.0,354.58,2.13
922490,2012,4.753423585252947,354.58,2.13
922490,2013,79.40500618693011,354.58,2.13
922490,2014,193.145441896109,354.58,2.13
922490,2015,72.64796122697426,354.58,2.13
922490,2016,2.024551225250842,354.58,2.13
922490,2017,0.0,354.58,2.13
922490,2018,0.0,354.58,2.13
922490,2019,0.0,354.58,2.13
922490,2020,0.0,354.58,2.13
922490,2021,1.812624810791016,354.58,2.13
922490,2022,0.3152388427734375,354.58,2.13
922490,2023,0.0,354.58,2.13
922492,2001,0.019863299632352942,1.02,0.08
922492,2002,0.0,1.02,0.08
922492,2003,0.0,1.02,0.08
922492,2004,0.0,1.02,0.08
922492,2005,0.0,1.02,0.08
922492,2006,0.0,1.02,0.08
922492,2007,0.0,1.02,0.08
922492,2008,0.07915389404296876,1.02,0.08
922492,2009,0.0,1.02,0.08
922492,2010,0.0,1.02,0.08
922492,2011,0.0,1.02,0.08
922492,2012,0.0,1.02,0.08
922492,2013,0.0,1.02,0.08
922492,2014,0.0,1.02,0.08
922492,2015,0.8420517999147903,1.02,0.08
922492,2016,0.0,1.02,0.08
922492,2017,0.0,1.02,0.08
922492,2018,0.0,1.02,0.08
922492,2019,0.0,1.02,0.08
922492,2020,0.0,1.02,0.08
922492,2021,0.07914341430664062,1.02,0.08
922492,2022,0.0,1.02,0.08
922492,2023,0.0,1.02,0.08
922869,2001,6.462277819824222,273.43,0.41
922869,2002,0.0,273.43,0.41
922869,2003,22.43432386757047,273.43,0.41
922869,2004,15.393220296989902,273.43,0.41
922869,2005,18.242664822495435,273.43,0.41
922869,2006,34.983667668169794,273.43,0.41
922869,2007,22.226511633300778,273.43,0.41
922869,2008,53.928702324194724,273.43,0.41
922869,2009,29.44686959556431,273.43,0.41
922869,2010,36.82200501890885,273.43,0.41
922869,2011,32.81543228798059,273.43,0.41
922869,2012,0.2067981046070772,273.43,0.41
922869,2013,0.05254617919921875,273.43,0.41
922869,2014,0.0,273.43,0.41
922869,2015,0.0,273.43,0.41
922869,2016,0.0,273.43,0.41
922869,2017,0.0,273.43,0.41
922869,2018,0.0,273.43,0.41
922869,2019,0.0,273.43,0.41
922869,2020,0.0,273.43,0.41
922869,2021,0.41359620921415446,273.43,0.41
922869,2022,0.0,273.43,0.41
922869,2023,0.0,273.43,0.41
924742,2001,0.5508248779296875,1.69,0.0
924742,2002,0.23606887817382813,1.69,0.0
924742,2003,0.0,1.69,0.0
924742,2004,0.0,1.69,0.0
924742,2005,0.0,1.69,0.0
924742,2006,0.0,1.69,0.0
924742,2007,0.0,1.69,0.0
924742,2008,0.0,1.69,0.0
924742,2009,0.0,1.69,0.0
924742,2010,0.0,1.69,0.0
924742,2011,0.9013928704235601,1.69,0.0
924742,2012,0.0,1.69,0.0
924742,2013,0.0,1.69,0.0
924742,2014,0.0,1.69,0.0
924742,2015,0.0,1.69,0.0
924742,2016,0.0,1.69,0.0
924742,2017,0.0,1.69,0.0
924742,2018,0.0,1.69,0.0
924742,2019,0.0,1.69,0.0
924742,2020,0.0,1.69,0.0
924742,2021,0.0,1.69,0.0
924742,2022,0.0,1.69,0.0
924742,2023,0.0,1.69,0.0
924745,2001,0.0,5.13,0.0
924745,2002,0.0,5.13,0.0
924745,2003,0.0,5.13,0.0
924745,2004,0.15737186279296875,5.13,0.0
924745,2005,0.0,5.13,0.0
924745,2006,0.39339834594726564,5.13,0.0
924745,2007,0.0786815673828125,5.13,0.0
924745,2008,3.317220518320121,5.13,0.0
924745,2009,0.39341062622070316,5.13,0.0
924745,2010,0.0,5.13,0.0
924745,2011,0.7868097534179687,5.13,0.0
924745,2012,0.0,5.13,0.0
924745,2013,0.0,5.13,0.0
924745,2014,0.0,5.13,0.0
924745,2015,0.0,5.13,0.0
924745,2016,0.0,5.13,0.0
924745,2017,0.0,5.13,0.0
924745,2018,0.0,5.13,0.0
924745,2019,0.0,5.13,0.0
924745,2020,0.0,5.13,0.0
924745,2021,0.0,5.13,0.0
924745,2022,0.0,5.13,0.0
924745,2023,0.0,5.13,0.0
924746,2001,2.949304789488549,16.09,0.0
924746,2002,3.4625069641113297,16.09,0.0
924746,2003,0.0,16.09,0.0
924746,2004,0.0,16.09,0.0
924746,2005,0.0,16.09,0.0
924746,2006,0.3934445068359375,16.09,0.0
924746,2007,0.0,16.09,0.0
924746,2008,2.282076782226563,16.09,0.0
924746,2009,6.137980279541015,16.09,0.0
924746,2010,0.0,16.09,0.0
924746,2011,0.8655945556640624,16.09,0.0
924746,2012,0.0,16.09,0.0
924746,2013,0.0,16.09,0.0
924746,2014,0.0,16.09,0.0
924746,2015,0.0,16.09,0.0
924746,2016,0.0,16.09,0.0
924746,2017,0.0,16.09,0.0
924746,2018,0.0,16.09,0.0
924746,2019,0.0,16.09,0.0
924746,2020,0.0,16.09,0.0
924746,2021,0.0,16.09,0.0
924746,2022,0.0,16.09,0.0
924746,2023,0.0,16.09,0.0
941245,2001,0.0,284.98,220.96
941245,2002,0.158209521484375,284.98,220.96
941245,2003,0.0,284.98,220.96
941245,2004,10.194764590011296,284.98,220.96
941245,2005,0.23729620971679688,284.98,220.96
941245,2006,0.0,284.98,220.96
941245,2007,33.11351882539639,284.98,220.96
941245,2008,0.23731254272460936,284.98,220.96
941245,2009,0.0,284.98,220.96
941245,2010,1.186484924316406,284.98,220.96
941245,2011,18.88682159131818,284.98,220.96
941245,2012,0.0,284.98,220.96
941245,2013,0.0,284.98,220.96
941245,2014,0.0,284.98,220.96
941245,2015,0.0,284.98,220.96
941245,2016,0.0,284.98,220.96
941245,2017,0.0,284.98,220.96
941245,2018,0.0,284.98,220.96
941245,2019,0.0,284.98,220.96
941245,2020,0.0,284.98,220.96
941245,2021,0.0,284.98,220.96
941245,2022,6.802461284658397,284.98,220.96
941245,2023,214.15848651541415,284.98,220.96
